created_at,favorites,location,retweets,source,text,user
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 4599.0 Discount: 59.0% Off Buy Price: Rs 1862.0 #buy #online #Hyderabad #India https://t.co/UokY5CE7dL,dealseventy
28-05-2017,0,,0,fliptrak-node,#deals Braun Silk-Èpil Bikini Styler 1100 Pink is selling cheaper at INR 1199 today https://t.co/lHNgEzacTf #flipkart,pricetrak
28-05-2017,0,India,0,Buffer,"Minimum 50% OFF on Men's Footwear
https://t.co/4sYx243lNe

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,2,,1,Twitter for Android,"Thanks again @backtosunshine 😁
The Thoughts of a Dreamer, Available on #Amazon &amp; #Flipkart 
https://t.co/8ysDOFFRft https://t.co/YTEwqXq9gY",Zeesh16
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 9999.0 Discount: 35.0% Off Buy Price: Rs 6499.0 #buy #online #Hyderabad #India https://t.co/WXpmv0QrvK,dealseventy
28-05-2017,0,India,0,Buffer,"Minimum 50% OFF on Bags, Wallets &amp; Belts
https://t.co/deQDztwx1s

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,0,,0,fliptrak-node,#deals Crompton Marvel Personal Air Cooler is selling cheaper at INR 5324 today https://t.co/dtqDgIJpMV #flipkart,pricetrak
28-05-2017,1,,0,fliptrak-node,#deals #JBL XTREME Portable Bluetooth Mobile/Tablet Speaker is selling cheaper at INR 18728 today https://t.co/pNiR10kaHL #flipkart,pricetrak
28-05-2017,0,"Govindpura, Jaipur",1,Twitter for iPhone,"RT @shit_screwed: Three mistakes of my life:
1) buying an AC from @Flipkart 
2) calling #Flipkart for help
3) requesting #Flipkart for a re…",sangeetaranka
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 175.0 Discount: 33.0% Off Buy Price: Rs 117.0 #buy #online #Hyderabad #India https://t.co/KzXwGBRuyj,dealseventy
28-05-2017,0,,0,fliptrak-node,#deals Yongnuo YN600EX RT Flash is selling cheaper at INR 9989 today https://t.co/wSgSlQB45v #flipkart,pricetrak
28-05-2017,0,"Pune, India",1,Twitter for Android,"RT @onlydealsforyou: https://t.co/f4c2hiZY1P Yepme Women's Sheath Blue, Brown Dress only at 629 Rs. #Flipkart #womenwear #fashion #Clothing…",shailesh_jalan
28-05-2017,0,"Pune, India",1,Twitter for Android,RT @onlydealsforyou: https://t.co/yLx67uDCSX Fostelo Shoulder Bag  (Black) only at 629 Rs #womens #handbag #Flipkart #buynow. https://t.co/…,shailesh_jalan
28-05-2017,0,India,0,Buffer,"Lenovo K6 Power (4000 mAh Battery) at Rs.9999 + Exchange up to Rs.9000
https://t.co/ntbudm6bKE

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,0,France,1,Nicochan33,RT @pricetrak: #deals Communication Systems 5th Edition is selling cheaper at INR 470 today https://t.co/RRZWjSpEww #flipkart,Nicochan33
28-05-2017,2,"Mumbai, India",1,Twitter Web Client,https://t.co/DHJ3PVYGQ3 Mast &amp; Harbour Hand-held Bag  (Blue) only at 779 Rs. #womens #handbags #stylish #blue… https://t.co/u0fhtCsvTm,onlydealsforyou
28-05-2017,2,"Mumbai, India",1,Twitter Web Client,https://t.co/yLx67uDCSX Fostelo Shoulder Bag  (Black) only at 629 Rs #womens #handbag #Flipkart #buynow. https://t.co/pwOuIYPitP,onlydealsforyou
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShPqiMp … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShPqiMp … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShPqiMp … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShPqiMp … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB) is selling cheaper at INR 12900 today https://t.co/OEmpTM8OKV #flipkart",pricetrak
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,1,"Mumbai, India",1,Twitter Web Client,"https://t.co/f4c2hiZY1P Yepme Women's Sheath Blue, Brown Dress only at 629 Rs. #Flipkart #womenwear #fashion… https://t.co/FsrDc4nHVA",onlydealsforyou
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3 #cashback #VivoV5…,EpicInk15
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 10000.0 Discount: 50.0% Off Buy Price: Rs 4995.0 #buy #online #Hyderabad #India https://t.co/nEu4qgZN1g,dealseventy
28-05-2017,0,,0,Twitter for Android,"What is wrong with #amazon service recently, I have bought 3 items this month and all 3 were not what I ordered
Need 2 shop more @ #flipkart",vishesh_baveja
28-05-2017,0,,0,fliptrak-node,"#deals #Micromax Canvas Sliver 5 (White &amp; Champagne, 16 GB) is selling cheaper at INR 6985 today https://t.co/vqMFK6ktcc #flipkart",pricetrak
28-05-2017,0,"Pune, India",1,Twitter for Android,RT @onlydealsforyou: https://t.co/B2n1UclDVR Asian Casuals  (Navy) only at 379 Rs. #flipkart #ordernow. https://t.co/6VpN4owpLA,shailesh_jalan
28-05-2017,0,"Pune, India",1,Twitter for Android,"RT @onlydealsforyou: https://t.co/uyofit2dzz Asian Casuals  (Pink, Pink) only at 379 Rs #womens #Shoes #Flipkart #ordernow https://t.co/DHI…",shailesh_jalan
28-05-2017,1,"Mumbai, India",1,Twitter Web Client,https://t.co/B2n1UclDVR Asian Casuals  (Navy) only at 379 Rs. #flipkart #ordernow. https://t.co/6VpN4owpLA,onlydealsforyou
28-05-2017,0,India,0,Buffer,"Vivo V5s (64GB, 4GB RAM, 20MP Selfie Camera) at Rs.18990
https://t.co/WMeMuwRbQU

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,1,"Mumbai, India",1,Twitter Web Client,"https://t.co/uyofit2dzz Asian Casuals  (Pink, Pink) only at 379 Rs #womens #Shoes #Flipkart #ordernow https://t.co/DHIakhvn4q",onlydealsforyou
28-05-2017,0,"New Delhi, India",1,Twitter for Android,"RT @Freeecoupon: #Flipkart is running an offer where you can buy #Lenovo HW01 #SmartBand just at Rs. 1,999/-.Visit https://t.co/5BGmMpMOc9…",nikesh_kr_
28-05-2017,1,India,1,TweetDeck,"#Flipkart is running an offer where you can buy #Lenovo HW01 #SmartBand just at Rs. 1,999/-.Visit… https://t.co/yvFJZR47Bf",Freeecoupon
28-05-2017,1,India,0,Twitter for iPhone,"#Flipkart #Lenovo
Lenovo HW01 Smart Band  (Black)
Offer Price: ₹1,999/-

Visit &gt;&gt;&gt; https://t.co/3Lq42yuldc https://t.co/9FIg9JwL7h",DealsUrl
28-05-2017,0,,0,fliptrak-node,#deals Muscletech Nitrotech Perf Series Whey Protein is selling cheaper at INR 5200 today https://t.co/bx2Q1MjGt0 #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals #Sparx Running Shoes is selling cheaper by 5% at INR 899 today https://t.co/We122FTw5L #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals #JBL CHARGE 3 Portable Bluetooth Mobile/Tablet Speaker is selling cheaper at INR 16248 today https://t.co/26bzFa9PN0 #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals Pearson IIT Foundation Physics Class 10 is selling cheaper by 5% at INR 339 today https://t.co/mIAsNzf078 #flipkart,pricetrak
28-05-2017,0,India,0,Buffer,"New Launch - Asus Zenfone Live (16GB) at Rs.9999
https://t.co/xn5B5FG6h5

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,0,,0,fliptrak-node,#deals #Belkin 8 Socket Surge Protector (F9E800zb) is selling cheaper at INR 1299 today https://t.co/T6afW0ugDt #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,"#deals #Panasonic P75 (Champagne Gold, 8 GB) is selling cheaper at INR 4685 today https://t.co/pQ8tAwMPNl #flipkart",pricetrak
28-05-2017,0,,0,fliptrak-node,#deals Camerii WM155 Analog Watch  - For Men is selling cheaper at INR 399 today https://t.co/lKG6Fx1neP #flipkart,pricetrak
28-05-2017,0,,1,fliptrak-node,#deals Communication Systems 5th Edition is selling cheaper at INR 470 today https://t.co/RRZWjSpEww #flipkart,pricetrak
28-05-2017,0,"America, China, Russia. India",0,IFTTT,#FlipkartOffers Chk https://t.co/XoTX552Cbp https://t.co/PD37KT7HoV Flipkart: What fashion item is an absolute must for summer? #Flipkart…,WorldTweetNews
28-05-2017,0,,0,fliptrak-node,#deals Racold 25 L Storage Water Geyser is selling cheaper at INR 9550 today https://t.co/4KPtnoMOqO #flipkart,pricetrak
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 149.0 Discount: 0.0% Off Buy Price: Rs 149.0 #buy #online #Hyderabad #India https://t.co/eTuyHBMrK7,dealseventy
28-05-2017,0,lucknow,1,Twitter for Android,RT @EpicInk15: #epicink mens tshirt https://t.co/kdzdc6S6cF also available on #Flipkart #snapdeal #Paytm #paytmkaro #CashlessIndia #cashbac…,EpicInk15
28-05-2017,0,India,0,Buffer,"New Launch - Samsung Galaxy J3 Pro at Rs.7990 - Sale from 29th May
https://t.co/9kb1uM3cfE

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,0,"Secunderabad, Hyderabad",0,Twitter Web Client,@Flipkart @flipkartsupport #Flipkart Wasted 15days of my time just to have this pathetic experience.,vvijkumar
28-05-2017,0,"Kolhapur, Maharashtra, India",0,Twitter for Android,"@flipkartsupport Hello, kindly find the attached pic of broken tempered glass I orderd frm #flipkart I opened box &amp;… https://t.co/e78ycz1kxC",AmolPowar
28-05-2017,0,India,0,Buffer,"Minimum 75% OFF on Stylish Collection of Sarees
https://t.co/wrSQZJNBm6

#Flipkart #Deals #Offers #OnlineDeals https://t.co/rZJkypCQT9",SmartGizmoDeals
28-05-2017,1,,0,fliptrak-node,"#deals #HTC Desire 820 (Milky-way Grey, 16 GB) is selling cheaper by 4% at INR 11999 today https://t.co/IngXMmVdjy #flipkart",pricetrak
28-05-2017,1,,0,fliptrak-node,"#deals #Apple iPhone 7 Plus (Silver, 32 GB) is selling cheaper at INR 58500 today https://t.co/sifHbHyh5w #flipkart",pricetrak
28-05-2017,0,,0,fliptrak-node,#deals Batman: The Long Halloween is selling cheaper at INR 1251 today https://t.co/rxBoCa4fAz #flipkart,pricetrak
28-05-2017,0,"Chennai, India",0,Hootsuite,Join CashMint  today to earn extra cashbacks on every order https://t.co/yaQGxZlnVD  #Shopping #Flipkart #Offers https://t.co/6jeUmihxu0,CashmintIN
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 999.0 Discount: 82.0% Off Buy Price: Rs 171.0 #buy #online #Hyderabad #India https://t.co/yx53281QGf,dealseventy
28-05-2017,0,Chennai,0,Buffer,"Summer Shopping Days (29-31 May) | Lenovo K6 Power from Rs.8,999 (MRP 9,999) | Sale starts today midnight.… https://t.co/AK4TOMS9pm",FlashSaleTricks
28-05-2017,0,Chennai,0,Buffer,"Buy Samsung Galaxy J3 Pro for Rs.7,990* | Sale starts @ midnight today. #Flipkart https://t.co/7D9iwJINgS Limited P… https://t.co/u4aNS2qVDe",FlashSaleTricks
28-05-2017,0,"पश्चिम बंगाल, भारत",14,Twitter for Android,RT @vitorrindia: How to get your order delivered in less than 24 hours from #flipkart? https://t.co/TO36pMEAva .#tweet #viral #post #blog #…,aakashshaw12
28-05-2017,0,,0,fliptrak-node,#deals #Vaadi Herbals Body Care Gift Pack is selling cheaper at INR 260 today https://t.co/eTAbNMCwUb #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,"#deals #Prestige GT 03 SS Glass, Stainless Steel Manual Gas Stove is selling cheaper at INR 5726 today https://t.co/pieOCAIwKV #flipkart",pricetrak
28-05-2017,0,India,0,Buffer,"Summer Shopping Days from 29th - 31st May. Additional 10% Cashback with Citibank Cards
https://t.co/MJuPh7StXi… https://t.co/2ZKjOAbgeG",SmartGizmoDeals
28-05-2017,0,Chennai,0,Buffer,"Vu(40) - 2017 Edition for Just Rs.23,999 | Preorder from 29th May. #Flipkart https://t.co/r7HXowwGXw https://t.co/YQlY1Ppe9E",FlashSaleTricks
28-05-2017,1,Bangalore,0,SocialOomph,"#Flipkart reportedly to acquire #eBay India's operation
https://t.co/3gMjZmGCas

#Ecommerce #Amazon #PAYTM #Shopclues #Snapdeal #CIOL",CIOL_NEWS
28-05-2017,0,,0,fliptrak-node,#deals Linksys E1200 Wireless-N300 Router is selling cheaper at INR 2240 today https://t.co/qi6d3eM2Lp #flipkart,pricetrak
28-05-2017,0,,0,Twitter Web Client,"@_sachinbansal @flipkartsupport Im not going to get the phone.right?Will you take any action?
https://t.co/twBeu5CZx0
#Flipkart #CancelOrder",arjunputheyathu
28-05-2017,0,"Oakland, CA",0,FakeNewsBot!!,"Wow, #Flipkart #fake what to do with his demise.",fake_news_bot
28-05-2017,0,India,0,Buffer,"Sansui Horizon 2 (16GB, 4G VoLTE) at Rs.4999
https://t.co/cLn1cScmEA

#Flipkart #Deals #Offers #OnlineDeals",SmartGizmoDeals
28-05-2017,0,,0,fliptrak-node,#deals #Skullcandy Jib S2DUHZ-335 Stereo Headphone Wired Headphones is selling cheaper at INR 589 today https://t.co/d73VsiC28U #flipkart,pricetrak
28-05-2017,0,India,0,Buffer,"Samsung Televisions starting at Rs.11999
https://t.co/cc7kkzlU5Z

#Flipkart #Deals #Offers #OnlineDeals https://t.co/qnLaQEde79",SmartGizmoDeals
28-05-2017,2,"Bengaluru, India",0,Twitter Web Client,"Flipkart | Stylish Collection of Sarees | Min 75% OFF
Shop Now - https://t.co/DXbwwRN63H

#flipkart #saree… https://t.co/t5u60qEHPu",offersdealindia
28-05-2017,0,,0,fliptrak-node,#deals Muscletech Nitrotech Perf Series Whey Protein is selling cheaper at INR 5200 today https://t.co/bx2Q1MjGt0 #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals #Nova NG 1095 Multi Grooming KIT 7 IN 1 Trimmer For Men is selling cheaper by 2% at INR 1095 today https://t.co/ylWpTdciCl #flipkart,pricetrak
28-05-2017,0,India,0,Buffer,"Deals of the Day - 28.05.2017
https://t.co/t8Bbpaf729

#Flipkart #Deals #Offers #OnlineDeals https://t.co/xqrTInC4S7",SmartGizmoDeals
28-05-2017,0,,0,fliptrak-node,"#deals Fitbit Alta Fitness Tracker, Large (Silver/Plum) is selling cheaper at INR 11041 today https://t.co/xv6yvYtDKY #flipkart",pricetrak
28-05-2017,0,,0,fliptrak-node,#deals CUSTOMER SERVICE &amp; BANKING CODES AND STANDARDS is selling cheaper by 5% at INR 465 today https://t.co/WgNukdY3va #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals Ricoh SP 101S Single Color Toner is selling cheaper at INR 500 today https://t.co/0a7UpYRqfE #flipkart,pricetrak
28-05-2017,0,,0,fliptrak-node,#deals TP-LINK TL-WN723N 150Mbps Mini Wireless N USB Adapter is selling cheaper by 1% at INR 640 today https://t.co/QV02n1Gu5B #flipkart,pricetrak
28-05-2017,0,India,0,Facebook,"#Flipkart #Sale Upto 65% off on #Nike, #Puma, #Adidas https://t.co/0jZjw3yR9c",OffersXpIndia
28-05-2017,0,,1,Twitter for Android,RT @InnovationVDF: #Flipkart #CEO #business #ecommerce #India https://t.co/AwS6i7oJ5s,shaileshvira
28-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 2699.0 Discount: 73.0% Off Buy Price: Rs 713.0 #buy #online #Hyderabad #India https://t.co/KxE4UncZ4i,dealseventy
28-05-2017,0,,0,Twitter for Android,@flipkartsupport Thank you issue resolved finally happy after getting the delivery. Hope such delays won't happen a… https://t.co/fDa49V9vME,i_ankitkumar
